Time,NPS score,User id
2016-07-12,5,249
2016-07-12,1,843
2016-07-12,7,880
2016-07-12,6,864
2016-07-12,1,296
2016-07-12,6,591
2016-07-12,7,340
2016-07-12,5,988
2016-07-12,9,677
2016-07-12,10,89
2016-07-12,9,248
2016-07-12,3,995
2016-07-12,6,151
2016-07-12,4,461
2016-07-12,0,8
2016-07-12,4,151
2016-07-12,9,282
2016-07-12,4,198
2016-07-12,5,128
2016-07-12,2,543
2016-07-12,9,398
2016-07-13,3,379
2016-07-13,7,170
2016-07-13,3,111
2016-07-13,5,358
2016-07-13,2,937
2016-07-13,7,263
2016-07-13,5,50
2016-07-13,4,590
2016-07-13,5,446
2016-07-13,4,168
2016-07-13,7,377
2016-07-13,2,956
2016-07-13,3,183
2016-07-13,3,706
2016-07-13,9,628
2016-07-13,10,833
2016-07-13,1,523
2016-07-13,1,419
2016-07-14,9,313
2016-07-14,8,305
2016-07-14,2,947
2016-07-14,0,598
2016-07-14,4,829
2016-07-14,4,657
2016-07-14,4,181
2016-07-14,9,321
2016-07-14,6,139
2016-07-14,4,293
2016-07-14,8,155
2016-07-14,7,811
2016-07-14,3,534
2016-07-14,9,919
2016-07-14,9,627
2016-07-14,4,407
2016-07-14,3,351
2016-07-14,5,246
2016-07-14,4,449
2016-07-14,3,527
2016-07-15,5,450
2016-07-15,9,578
2016-07-15,1,519
2016-07-15,2,423
2016-07-15,4,755
2016-07-15,7,505
2016-07-15,4,551
2016-07-15,5,56
2016-07-15,2,44
2016-07-15,0,506
2016-07-15,4,810
2016-07-15,1,274
2016-07-15,4,577
2016-07-15,5,535
2016-07-15,1,947
2016-07-15,1,450
2016-07-15,7,15
2016-07-15,1,662
2016-07-15,4,47
2016-07-15,9,13
2016-07-15,9,382
2016-07-16,9,589
2016-07-16,4,946
2016-07-16,6,731
2016-07-16,3,647
2016-07-16,9,283
2016-07-16,3,746
2016-07-16,1,315
2016-07-16,3,749
2016-07-16,3,137
2016-07-16,9,366
2016-07-16,2,775
2016-07-16,4,613
2016-07-16,7,946
2016-07-16,5,773
2016-07-16,9,107
2016-07-16,9,926
2016-07-16,6,590
2016-07-16,4,384
2016-07-16,7,182
2016-07-16,3,92
2016-07-16,4,629
2016-07-17,2,865
2016-07-17,7,308
2016-07-17,7,929
2016-07-17,3,44
2016-07-17,9,337
2016-07-17,3,667
2016-07-17,6,282
2016-07-17,7,138
2016-07-17,5,702
2016-07-17,4,835
2016-07-17,6,796
2016-07-17,9,44
2016-07-17,4,478
2016-07-17,1,802
2016-07-17,6,636
2016-07-17,6,524
2016-07-17,1,187
2016-07-17,1,334
2016-07-18,1,963
2016-07-18,6,621
2016-07-18,8,991
2016-07-18,9,154
2016-07-18,9,434
2016-07-18,7,363
2016-07-18,5,813
2016-07-18,5,308
2016-07-18,7,983
2016-07-18,6,92
2016-07-18,5,776
2016-07-18,2,132
2016-07-18,9,509
2016-07-18,3,9
2016-07-18,10,309
2016-07-18,7,573
2016-07-18,2,37
2016-07-18,9,368
2016-07-18,5,777
2016-07-18,4,103
2016-07-18,1,229
2016-07-18,4,209
2016-07-18,3,924
2016-07-18,8,234
2016-07-19,5,975
2016-07-19,7,775
2016-07-19,1,904
2016-07-19,5,582
2016-07-19,6,78
2016-07-19,4,687
2016-07-19,5,33
2016-07-19,3,605
2016-07-19,7,823
2016-07-19,8,617
2016-07-19,1,795
2016-07-19,1,556
2016-07-19,1,410
2016-07-19,7,571
2016-07-19,2,956
2016-07-19,2,766
2016-07-19,3,2
2016-07-19,5,2
2016-07-19,8,972
2016-07-19,4,257
2016-07-20,1,231
2016-07-20,0,790
2016-07-20,9,135
2016-07-20,0,684
2016-07-20,4,699
2016-07-20,7,649
2016-07-20,10,153
2016-07-20,5,927
2016-07-20,8,94
2016-07-20,8,801
2016-07-20,7,90
2016-07-20,3,85
2016-07-20,5,115
2016-07-20,7,695
2016-07-20,7,752
2016-07-20,6,403
2016-07-20,9,448
2016-07-20,6,283
2016-07-21,6,784
2016-07-21,3,509
2016-07-21,7,559
2016-07-21,4,737
2016-07-21,4,843
2016-07-21,6,566
2016-07-21,4,23
2016-07-21,9,652
2016-07-21,0,319
2016-07-21,6,231
2016-07-21,3,593
2016-07-21,1,606
2016-07-21,5,123
2016-07-21,1,965
2016-07-21,4,102
2016-07-21,1,530
2016-07-21,4,104
2016-07-21,5,982
2016-07-22,8,700
2016-07-22,9,620
2016-07-22,2,635
2016-07-22,0,185
2016-07-22,3,766
2016-07-22,6,532
2016-07-22,9,896
2016-07-22,7,660
2016-07-22,6,186
2016-07-22,2,316
2016-07-22,8,294
2016-07-22,9,754
2016-07-22,3,447
2016-07-22,2,2
2016-07-22,9,380
2016-07-22,7,451
2016-07-22,7,289
2016-07-22,3,898
2016-07-22,4,489
2016-07-23,5,650
2016-07-23,4,384
2016-07-23,4,551
2016-07-23,9,171
2016-07-23,1,55
2016-07-23,10,690
2016-07-23,8,907
2016-07-23,7,282
2016-07-23,7,732
2016-07-23,10,825
2016-07-23,7,541
2016-07-23,8,407
2016-07-23,9,947
2016-07-23,0,921
2016-07-23,3,852
2016-07-23,2,991
2016-07-23,5,628
2016-07-23,3,50
2016-07-23,3,869
2016-07-23,3,327
2016-07-24,9,857
2016-07-24,5,351
2016-07-24,0,805
2016-07-24,8,175
2016-07-24,5,911
2016-07-24,6,577
2016-07-24,3,674
2016-07-24,5,487
2016-07-24,2,901
2016-07-24,4,748
2016-07-24,0,195
2016-07-24,2,307
2016-07-24,6,608
2016-07-24,3,121
2016-07-24,3,851
2016-07-24,6,515
2016-07-24,9,49
2016-07-24,6,602
2016-07-24,6,309
2016-07-24,1,653
2016-07-25,7,358
2016-07-25,1,160
2016-07-25,5,474
2016-07-25,8,568
2016-07-25,6,860
2016-07-25,3,698
2016-07-25,9,242
2016-07-25,3,150
2016-07-25,6,775
2016-07-25,8,181
2016-07-25,9,517
2016-07-25,6,872
2016-07-25,1,673
2016-07-25,7,636
2016-07-25,3,285
2016-07-25,5,284
2016-07-25,3,822
2016-07-25,0,971
2016-07-25,1,478
2016-07-26,4,26
2016-07-26,10,682
2016-07-26,7,274
2016-07-26,10,12
2016-07-26,2,279
2016-07-26,7,258
2016-07-26,4,520
2016-07-26,2,794
2016-07-26,3,942
2016-07-26,0,582
2016-07-26,1,305
2016-07-26,5,544
2016-07-26,10,90
2016-07-26,10,469
2016-07-26,4,381
2016-07-26,4,150
2016-07-26,10,597
2016-07-26,5,721
2016-07-27,7,431
2016-07-27,5,754
2016-07-27,2,7
2016-07-27,7,233
2016-07-27,1,591
2016-07-27,7,71
2016-07-27,9,990
2016-07-27,6,935
2016-07-27,4,854
2016-07-27,1,391
2016-07-27,2,878
2016-07-27,1,234
2016-07-27,6,471
2016-07-27,4,400
2016-07-27,0,950
2016-07-27,3,507
2016-07-27,2,41
2016-07-27,3,392
2016-07-28,6,234
2016-07-28,7,390
2016-07-28,1,911
2016-07-28,6,552
2016-07-28,5,712
2016-07-28,6,930
2016-07-28,6,988
2016-07-28,9,851
2016-07-28,5,847
2016-07-28,7,282
2016-07-28,7,977
2016-07-28,6,649
2016-07-28,2,401
2016-07-28,2,406
2016-07-28,4,438
2016-07-28,3,411
2016-07-28,6,495
2016-07-28,3,269
2016-07-28,4,922
2016-07-28,1,913
2016-07-29,5,833
2016-07-29,7,270
2016-07-29,5,772
2016-07-29,5,71
2016-07-29,3,958
2016-07-29,6,82
2016-07-29,7,949
2016-07-29,6,946
2016-07-29,10,280
2016-07-29,1,770
2016-07-29,7,542
2016-07-29,9,650
2016-07-29,5,531
2016-07-29,5,953
2016-07-29,7,313
2016-07-29,5,754
2016-07-29,2,107
2016-07-29,5,877
2016-07-29,2,855
2016-07-29,4,401
2016-07-29,4,577
2016-07-30,5,603
2016-07-30,5,603
2016-07-30,5,642
2016-07-30,7,433
2016-07-30,3,81
2016-07-30,7,70
2016-07-30,1,537
2016-07-30,5,884
2016-07-30,2,628
2016-07-30,2,291
2016-07-30,2,359
2016-07-30,3,209
2016-07-30,9,332
2016-07-30,10,537
2016-07-30,4,644
2016-07-30,9,889
2016-07-30,1,112
2016-07-30,6,892
2016-07-30,9,101
2016-07-30,4,379
2016-07-31,8,578
2016-07-31,1,324
2016-07-31,4,241
2016-07-31,4,999
2016-07-31,7,504
2016-07-31,8,320
2016-07-31,0,251
2016-07-31,4,18
2016-07-31,3,567
2016-07-31,7,161
2016-07-31,9,984
2016-07-31,4,578
2016-07-31,9,91
2016-07-31,5,281
2016-07-31,1,978
2016-07-31,6,601
2016-07-31,3,870
2016-07-31,10,64
2016-07-31,8,248
2016-07-31,7,355
2016-07-31,10,602
2016-08-01,8,804
2016-08-01,8,55
2016-08-01,0,803
2016-08-01,4,280
2016-08-01,9,341
2016-08-01,10,97
2016-08-01,6,280
2016-08-01,4,770
2016-08-01,1,224
2016-08-01,3,536
2016-08-01,8,488
2016-08-01,2,45
2016-08-01,6,966
2016-08-01,9,875
2016-08-01,6,118
2016-08-01,4,901
2016-08-01,7,240
2016-08-01,0,148
2016-08-01,5,790
2016-08-01,9,603
2016-08-01,3,518
2016-08-01,1,928
2016-08-01,6,299
2016-08-02,3,763
2016-08-02,6,856
2016-08-02,7,519
2016-08-02,7,422
2016-08-02,1,762
2016-08-02,9,155
2016-08-02,7,192
2016-08-02,4,803
2016-08-02,4,350
2016-08-02,7,320
2016-08-02,6,627
2016-08-02,4,642
2016-08-02,10,500
2016-08-02,1,348
2016-08-02,4,647
2016-08-02,10,104
2016-08-03,5,331
2016-08-03,4,385
2016-08-03,2,73
2016-08-03,3,503
2016-08-03,3,829
2016-08-03,2,322
2016-08-03,7,886
2016-08-03,8,463
2016-08-03,2,245
2016-08-03,8,489
2016-08-03,9,66
2016-08-03,1,313
2016-08-03,4,400
2016-08-03,3,431
2016-08-03,3,285
2016-08-03,9,81
2016-08-03,6,747
2016-08-03,9,695
2016-08-03,6,223
2016-08-03,7,428
2016-08-04,5,778
2016-08-04,1,931
2016-08-04,8,540
2016-08-04,9,899
2016-08-04,3,465
2016-08-04,8,469
2016-08-04,1,577
2016-08-04,8,815
2016-08-04,5,583
2016-08-04,2,859
2016-08-04,2,539
2016-08-04,4,71
2016-08-04,9,280
2016-08-04,6,656
2016-08-04,4,392
2016-08-04,6,6
2016-08-04,5,918
2016-08-04,2,994
2016-08-05,8,844
2016-08-05,9,384
2016-08-05,2,78
2016-08-05,7,227
2016-08-05,7,673
2016-08-05,5,366
2016-08-05,4,783
2016-08-05,10,104
2016-08-05,1,257
2016-08-05,8,160
2016-08-05,7,293
2016-08-05,3,639
2016-08-05,2,481
2016-08-05,9,821
2016-08-05,1,384
2016-08-05,7,944
2016-08-05,2,229
2016-08-05,3,408
2016-08-05,4,799
2016-08-05,2,913
2016-08-05,6,431
2016-08-05,7,441
2016-08-06,4,550
2016-08-06,4,736
2016-08-06,8,100
2016-08-06,4,256
2016-08-06,7,947
2016-08-06,9,741
2016-08-06,0,991
2016-08-06,9,543
2016-08-06,5,669
2016-08-06,10,73
2016-08-06,0,426
2016-08-06,3,946
2016-08-06,9,825
2016-08-06,4,246
2016-08-06,6,454
2016-08-06,8,211
2016-08-06,8,836
2016-08-06,8,477
2016-08-06,7,875
2016-08-07,1,917
2016-08-07,8,29
2016-08-07,5,209
2016-08-07,6,702
2016-08-07,6,377
2016-08-07,7,150
2016-08-07,7,69
2016-08-07,2,453
2016-08-07,8,743
2016-08-07,8,524
2016-08-07,2,862
2016-08-07,0,137
2016-08-07,10,883
2016-08-07,3,328
2016-08-07,9,75
2016-08-07,8,46
2016-08-07,10,969
2016-08-07,5,385
2016-08-07,8,588
2016-08-07,9,397
2016-08-07,6,160
2016-08-08,5,95
2016-08-08,5,119
2016-08-08,3,527
2016-08-08,2,116
2016-08-08,7,490
2016-08-08,3,116
2016-08-08,6,730
2016-08-08,8,432
2016-08-08,0,10
2016-08-08,10,527
2016-08-08,7,925
2016-08-08,4,375
2016-08-08,4,468
2016-08-08,7,53
2016-08-08,10,144
2016-08-08,3,603
2016-08-08,4,668
2016-08-08,7,109
2016-08-08,4,401
2016-08-08,8,781
2016-08-08,5,460
2016-08-08,6,841
2016-08-08,3,709
2016-08-09,1,222
2016-08-09,3,474
2016-08-09,6,121
2016-08-09,1,31
2016-08-09,5,884
2016-08-09,0,503
2016-08-09,5,471
2016-08-09,1,624
2016-08-09,2,177
2016-08-09,9,408
2016-08-09,5,394
2016-08-09,5,630
2016-08-09,1,196
2016-08-09,9,598
2016-08-09,1,568
2016-08-09,9,935
2016-08-09,4,32
2016-08-09,1,464
2016-08-10,0,815
2016-08-10,3,132
2016-08-10,4,947
2016-08-10,9,762
2016-08-10,2,652
2016-08-10,3,7
2016-08-10,5,143
2016-08-10,4,713
2016-08-10,1,656
2016-08-10,7,255
2016-08-10,5,923
2016-08-10,3,637
2016-08-10,6,699
2016-08-10,0,129
2016-08-10,5,969
2016-08-10,4,154
2016-08-10,9,445
2016-08-10,2,456
2016-08-10,0,406
2016-08-10,5,451
2016-08-10,6,316
2016-08-10,7,886
2016-08-10,10,224
2016-08-10,7,800
2016-08-10,1,346
2016-08-11,6,422
2016-08-11,2,512
2016-08-11,9,391
2016-08-11,1,137
2016-08-11,8,136
2016-08-11,3,775
2016-08-11,6,673
2016-08-11,0,275
2016-08-11,1,585
2016-08-11,6,440
2016-08-11,4,713
2016-08-11,7,268
2016-08-11,9,757
2016-08-11,6,430
2016-08-11,8,656
2016-08-11,2,201
2016-08-11,2,422
2016-08-11,1,405
2016-08-11,5,121
2016-08-11,1,879
2016-08-12,7,494
2016-08-12,5,35
2016-08-12,1,363
2016-08-12,7,362
2016-08-12,3,519
2016-08-12,2,301
2016-08-12,5,246
2016-08-12,2,276
2016-08-12,9,553
2016-08-12,2,515
2016-08-12,9,485
2016-08-12,6,346
2016-08-12,5,657
2016-08-12,9,353
2016-08-12,3,274
2016-08-12,4,53
2016-08-12,4,806
2016-08-12,10,774
2016-08-12,1,276
2016-08-13,3,268
2016-08-13,4,417
2016-08-13,3,298
2016-08-13,4,28
2016-08-13,4,153
2016-08-13,5,723
2016-08-13,3,593
2016-08-13,7,128
2016-08-13,10,486
2016-08-13,1,34
2016-08-13,5,862
2016-08-13,6,77
2016-08-13,2,930
2016-08-13,2,410
2016-08-13,2,950
2016-08-13,5,407
2016-08-13,8,599
2016-08-13,0,519
2016-08-14,1,568
2016-08-14,2,661
2016-08-14,4,559
2016-08-14,3,367
2016-08-14,2,385
2016-08-14,7,988
2016-08-14,1,665
2016-08-14,8,278
2016-08-14,4,151
2016-08-14,6,504
2016-08-14,9,376
2016-08-14,7,848
2016-08-14,5,341
2016-08-14,6,174
2016-08-14,4,873
2016-08-14,0,733
2016-08-14,8,104
2016-08-14,3,825
2016-08-14,2,994
2016-08-14,5,922
2016-08-14,8,616
2016-08-15,9,931
2016-08-15,3,121
2016-08-15,5,683
2016-08-15,9,136
2016-08-15,6,93
2016-08-15,5,274
2016-08-15,9,641
2016-08-15,8,329
2016-08-15,5,623
2016-08-15,5,224
2016-08-15,6,411
2016-08-15,1,563
2016-08-15,7,349
2016-08-15,0,508
2016-08-15,5,895
2016-08-15,2,62
2016-08-15,6,681
2016-08-15,2,712
2016-08-15,5,776
2016-08-15,8,924
2016-08-15,10,140
2016-08-15,3,391
2016-08-16,10,862
2016-08-16,2,74
2016-08-16,4,885
2016-08-16,5,435
2016-08-16,5,789
2016-08-16,9,331
2016-08-16,6,390
2016-08-16,4,618
2016-08-16,9,150
2016-08-16,5,735
2016-08-16,9,203
2016-08-16,8,435
2016-08-16,10,416
2016-08-16,3,340
2016-08-16,9,747
2016-08-16,7,216
2016-08-16,3,9
2016-08-16,1,590
2016-08-16,3,359
2016-08-17,3,808
2016-08-17,8,610
2016-08-17,0,372
2016-08-17,7,231
2016-08-17,2,925
2016-08-17,8,243
2016-08-17,8,708
2016-08-17,10,572
2016-08-17,4,515
2016-08-17,8,813
2016-08-17,3,958
2016-08-17,6,235
2016-08-17,9,242
2016-08-17,5,677
2016-08-17,3,204
2016-08-17,3,143
2016-08-17,8,359
2016-08-18,0,421
2016-08-18,2,335
2016-08-18,4,186
2016-08-18,9,946
2016-08-18,9,313
2016-08-18,2,101
2016-08-18,6,831
2016-08-18,3,589
2016-08-18,2,974
2016-08-18,3,169
2016-08-18,2,426
2016-08-18,2,214
2016-08-18,1,538
2016-08-18,3,924
2016-08-18,8,196
2016-08-18,2,852
2016-08-18,1,44
2016-08-18,9,437
2016-08-18,1,125
2016-08-18,10,649
2016-08-19,6,15
2016-08-19,7,690
2016-08-19,1,341
2016-08-19,3,457
2016-08-19,4,82
2016-08-19,8,748
2016-08-19,4,279
2016-08-19,7,827
2016-08-19,4,114
2016-08-19,8,185
2016-08-19,8,746
2016-08-19,7,158
2016-08-19,3,724
2016-08-19,1,612
2016-08-19,0,107
2016-08-19,6,193
2016-08-19,6,15
2016-08-19,9,681
2016-08-19,8,113
2016-08-20,9,932
2016-08-20,3,285
2016-08-20,3,461
2016-08-20,1,398
2016-08-20,6,390
2016-08-20,4,854
2016-08-20,8,508
2016-08-20,8,426
2016-08-20,9,455
2016-08-20,8,455
2016-08-20,5,429
2016-08-20,3,629
2016-08-20,4,382
2016-08-20,2,524
2016-08-20,1,114
2016-08-20,3,633
2016-08-20,3,256
2016-08-20,1,429
2016-08-20,1,178
2016-08-20,6,897
2016-08-21,5,936
2016-08-21,5,14
2016-08-21,0,536
2016-08-21,7,660
2016-08-21,8,748
2016-08-21,3,978
2016-08-21,6,289
2016-08-21,8,987
2016-08-21,5,319
2016-08-21,10,393
2016-08-21,8,416
2016-08-21,9,673
2016-08-21,4,610
2016-08-21,8,203
2016-08-21,8,9
2016-08-21,3,129
2016-08-21,7,298
2016-08-21,7,831
2016-08-22,6,978
2016-08-22,3,778
2016-08-22,4,235
2016-08-22,8,958
2016-08-22,2,372
2016-08-22,6,251
2016-08-22,4,770
2016-08-22,7,251
2016-08-22,2,605
2016-08-22,9,591
2016-08-22,7,201
2016-08-22,1,216
2016-08-22,6,964
2016-08-22,6,787
2016-08-22,2,637
2016-08-22,4,507
2016-08-22,2,937
2016-08-22,8,370
2016-08-22,1,993
2016-08-22,9,833
2016-08-23,8,879
2016-08-23,2,355
2016-08-23,6,735
2016-08-23,7,198
2016-08-23,2,624
2016-08-23,3,621
2016-08-23,8,427
2016-08-23,3,500
2016-08-23,2,624
2016-08-23,6,853
2016-08-23,1,933
2016-08-23,3,487
2016-08-23,2,143
2016-08-23,7,389
2016-08-23,8,502
2016-08-23,6,842
2016-08-23,7,17
2016-08-23,6,794
2016-08-24,1,726
2016-08-24,8,552
2016-08-24,1,338
2016-08-24,2,647
2016-08-24,2,634
2016-08-24,7,936
2016-08-24,1,339
2016-08-24,5,924
2016-08-24,3,922
2016-08-24,2,539
2016-08-24,8,571
2016-08-24,4,476
2016-08-24,0,502
2016-08-24,7,729
2016-08-24,3,277
2016-08-24,5,444
2016-08-24,6,251
2016-08-24,1,136
2016-08-24,3,656
2016-08-24,9,969
2016-08-24,8,948
2016-08-24,2,109
2016-08-25,2,442
2016-08-25,8,391
2016-08-25,6,2
2016-08-25,6,137
2016-08-25,4,957
2016-08-25,7,37
2016-08-25,5,676
2016-08-25,7,622
2016-08-25,3,466
2016-08-25,5,984
2016-08-25,2,8
2016-08-25,8,626
2016-08-25,8,316
2016-08-25,4,558
2016-08-25,4,686
2016-08-25,7,84
2016-08-25,4,985
2016-08-25,6,993
2016-08-25,6,590
2016-08-26,10,641
2016-08-26,5,713
2016-08-26,10,549
2016-08-26,0,674
2016-08-26,2,584
2016-08-26,0,12
2016-08-26,3,445
2016-08-26,3,281
2016-08-26,4,446
2016-08-26,9,801
2016-08-26,2,293
2016-08-26,2,861
2016-08-26,7,614
2016-08-26,2,490
2016-08-26,3,221
2016-08-26,4,435
2016-08-26,2,783
2016-08-26,2,730
2016-08-26,1,610
2016-08-26,5,961
2016-08-27,3,346
2016-08-27,0,45
2016-08-27,7,356
2016-08-27,10,49
2016-08-27,8,716
2016-08-27,7,905
2016-08-27,2,696
2016-08-27,2,256
2016-08-27,5,268
2016-08-27,8,225
2016-08-27,7,94
2016-08-27,5,393
2016-08-27,7,950
2016-08-27,3,579
2016-08-27,5,227
2016-08-27,5,998
2016-08-27,7,713
2016-08-27,5,740
2016-08-27,10,17
2016-08-27,4,294
2016-08-27,3,742
2016-08-27,7,443
2016-08-28,7,646
2016-08-28,0,587
2016-08-28,9,990
2016-08-28,9,496
2016-08-28,1,796
2016-08-28,1,152
2016-08-28,3,768
2016-08-28,8,604
2016-08-28,2,836
2016-08-28,8,262
2016-08-28,5,145
2016-08-28,8,432
2016-08-28,2,380
2016-08-28,9,29
2016-08-28,5,574
2016-08-28,8,607
2016-08-28,7,587
2016-08-28,7,248
2016-08-28,3,578
2016-08-28,5,458
2016-08-28,7,678
2016-08-28,1,421
2016-08-29,8,487
2016-08-29,1,413
2016-08-29,6,569
2016-08-29,8,590
2016-08-29,4,16
2016-08-29,4,1
2016-08-29,9,42
2016-08-29,7,517
2016-08-29,0,93
2016-08-29,6,464
2016-08-29,9,721
2016-08-29,8,134
2016-08-29,6,595
2016-08-29,3,951
2016-08-29,4,116
2016-08-29,3,72
2016-08-29,7,669
2016-08-30,9,262
2016-08-30,8,253
2016-08-30,5,360
2016-08-30,0,43
2016-08-30,10,26
2016-08-30,7,851
2016-08-30,4,208
2016-08-30,8,171
2016-08-30,1,98
2016-08-30,7,693
2016-08-30,8,52
2016-08-30,8,202
2016-08-30,4,845
2016-08-30,8,745
2016-08-30,9,742
2016-08-30,4,673
2016-08-30,9,833
2016-08-30,10,653
2016-08-30,3,999
2016-08-30,4,400
2016-08-30,2,211
2016-08-30,5,631
2016-08-30,4,884
2016-08-31,2,360
2016-08-31,9,900
2016-08-31,6,263
2016-08-31,8,208
2016-08-31,1,413
2016-08-31,1,418
2016-08-31,7,544
2016-08-31,9,387
2016-08-31,4,446
2016-08-31,7,905
2016-08-31,6,444
2016-08-31,7,330
2016-08-31,8,2
2016-08-31,5,574
2016-08-31,0,512
2016-08-31,4,500
2016-08-31,9,654
2016-08-31,10,501
2016-09-01,6,460
2016-09-01,8,280
2016-09-01,3,290
2016-09-01,10,243
2016-09-01,1,291
2016-09-01,4,297
2016-09-01,6,108
2016-09-01,1,423
2016-09-01,8,431
2016-09-01,3,246
2016-09-01,7,463
2016-09-01,9,915
2016-09-01,9,383
2016-09-01,1,243
2016-09-01,0,780
2016-09-01,3,847
2016-09-01,7,736
2016-09-01,5,572
2016-09-01,4,543
2016-09-01,3,98
2016-09-01,10,879
2016-09-01,6,68
2016-09-01,8,842
2016-09-02,5,461
2016-09-02,6,502
2016-09-02,1,215
2016-09-02,7,233
2016-09-02,6,44
2016-09-02,2,944
2016-09-02,4,297
2016-09-02,9,559
2016-09-02,1,922
2016-09-02,2,597
2016-09-02,9,748
2016-09-02,5,75
2016-09-02,6,397
2016-09-02,7,996
2016-09-02,3,31
2016-09-02,3,587
2016-09-02,5,577
2016-09-02,1,822
2016-09-02,6,122
2016-09-02,4,415
2016-09-02,0,286
2016-09-02,7,890
2016-09-02,0,806
2016-09-03,8,802
2016-09-03,7,616
2016-09-03,7,231
2016-09-03,7,652
2016-09-03,9,939
2016-09-03,1,639
2016-09-03,5,670
2016-09-03,5,634
2016-09-03,4,25
2016-09-03,8,61
2016-09-03,6,763
2016-09-03,1,941
2016-09-03,2,747
2016-09-03,1,750
2016-09-03,2,691
2016-09-03,3,554
2016-09-03,7,269
2016-09-03,4,230
2016-09-03,1,619
2016-09-03,4,707
2016-09-03,10,233
2016-09-04,8,373
2016-09-04,1,173
2016-09-04,10,289
2016-09-04,9,377
2016-09-04,6,587
2016-09-04,6,71
2016-09-04,5,735
2016-09-04,3,267
2016-09-04,7,871
2016-09-04,7,496
2016-09-04,6,849
2016-09-04,5,172
2016-09-04,9,137
2016-09-04,5,634
2016-09-04,9,398
2016-09-04,7,407
2016-09-04,1,194
2016-09-04,1,793
2016-09-05,2,166
2016-09-05,10,491
2016-09-05,8,749
2016-09-05,3,778
2016-09-05,1,494
2016-09-05,8,157
2016-09-05,5,723
2016-09-05,1,647
2016-09-05,3,110
2016-09-05,7,727
2016-09-05,7,81
2016-09-05,7,633
2016-09-05,3,333
2016-09-05,1,506
2016-09-05,3,244
2016-09-05,7,962
2016-09-05,6,455
2016-09-05,4,738
2016-09-05,4,994
2016-09-05,9,344
2016-09-05,3,304
2016-09-05,8,251
2016-09-06,7,594
2016-09-06,2,302
2016-09-06,6,667
2016-09-06,7,265
2016-09-06,1,617
2016-09-06,2,33
2016-09-06,0,391
2016-09-06,4,838
2016-09-06,3,741
2016-09-06,0,261
2016-09-06,7,572
2016-09-06,7,207
2016-09-06,8,455
2016-09-06,4,541
2016-09-06,4,340
2016-09-06,5,734
2016-09-06,3,340
2016-09-06,2,683
2016-09-06,10,265
2016-09-07,1,389
2016-09-07,9,206
2016-09-07,4,378
2016-09-07,4,451
2016-09-07,5,562
2016-09-07,7,28
2016-09-07,9,772
2016-09-07,3,838
2016-09-07,0,695
2016-09-07,9,173
2016-09-07,8,579
2016-09-07,8,206
2016-09-07,5,503
2016-09-07,8,1
2016-09-07,9,422
2016-09-07,0,775
2016-09-07,0,676
2016-09-08,6,442
2016-09-08,10,389
2016-09-08,1,201
2016-09-08,3,707
2016-09-08,0,636
2016-09-08,5,303
2016-09-08,8,100
2016-09-08,8,11
2016-09-08,1,212
2016-09-08,5,962
2016-09-08,4,92
2016-09-08,10,712
2016-09-08,2,193
2016-09-08,1,533
2016-09-08,5,613
2016-09-08,5,443
2016-09-08,2,936
2016-09-08,2,511
2016-09-08,4,528
2016-09-08,4,115
2016-09-09,1,874
2016-09-09,5,977
2016-09-09,0,817
2016-09-09,6,62
2016-09-09,9,179
2016-09-09,7,589
2016-09-09,6,273
2016-09-09,2,991
2016-09-09,9,764
2016-09-09,9,492
2016-09-09,6,362
2016-09-09,0,49
2016-09-09,5,335
2016-09-09,0,440
2016-09-09,4,996
2016-09-09,2,809
2016-09-10,7,431
2016-09-10,6,677
2016-09-10,3,103
2016-09-10,2,259
2016-09-10,0,622
2016-09-10,9,593
2016-09-10,6,435
2016-09-10,9,839
2016-09-10,8,219
2016-09-10,1,926
2016-09-10,2,111
2016-09-10,5,262
2016-09-10,6,988
2016-09-10,8,146
2016-09-10,1,900
2016-09-10,4,290
2016-09-10,1,501
2016-09-11,0,861
2016-09-11,1,225
2016-09-11,3,712
2016-09-11,7,840
2016-09-11,8,413
2016-09-11,10,335
2016-09-11,6,693
2016-09-11,5,424
2016-09-11,3,426
2016-09-11,2,989
2016-09-11,6,165
2016-09-11,1,759
2016-09-11,6,874
2016-09-11,2,402
2016-09-11,5,253
2016-09-11,10,930
2016-09-11,10,239
2016-09-11,4,57
2016-09-11,5,724
2016-09-12,8,575
2016-09-12,6,608
2016-09-12,10,294
2016-09-12,2,178
2016-09-12,4,66
2016-09-12,5,964
2016-09-12,9,413
2016-09-12,7,119
2016-09-12,7,486
2016-09-12,5,643
2016-09-12,1,257
2016-09-12,10,238
2016-09-12,7,878
2016-09-12,5,810
2016-09-12,5,993
2016-09-12,4,101
2016-09-12,0,101
2016-09-12,5,911
2016-09-12,7,19
2016-09-12,8,26
2016-09-12,0,395
2016-09-13,3,424
2016-09-13,1,545
2016-09-13,2,276
2016-09-13,1,575
2016-09-13,3,732
2016-09-13,5,608
2016-09-13,5,700
2016-09-13,9,504
2016-09-13,1,766
2016-09-13,9,820
2016-09-13,2,740
2016-09-13,10,216
2016-09-13,5,20
2016-09-13,2,258
2016-09-13,9,171
2016-09-13,6,725
2016-09-13,1,755
2016-09-13,7,445
2016-09-13,1,141
2016-09-13,4,250
2016-09-13,3,645
