,L1,L2,Attendance,Weather,PitchCondition
75963,1.448640965,0.81250499,1,2,7
75964,1.579966956,0.792699581,1,2,7
75965,1.329895103,1.009378073,1,3,7
75966,1.234136875,1.140053633,1,3,1
75967,1.038414729,1.249405549,1,3,1
75968,1.838128897,0.722370449,1,3,7
75969,1.698430984,0.834947022,1,3,1
75970,1.225011311,1.10052907,1,2,7
75971,1.663609544,0.74098957,1,2,1
75972,1.577600478,1.076719701,1,3,1
75973,1.292429284,0.974190511,3,3,1
75974,1.782864341,0.642045647,1,3,1
75975,1.164557067,1.167758632,3,1,2
75976,1.798255759,0.719301306,1,2,1
75977,1.708886738,0.862848908,1,3,1
75978,1.269218891,0.867313379,1,2,1
75979,1.389617606,1.056434338,1,2,7
75980,1.434729474,0.938175215,3,3,7
75981,1.53134365,0.751102223,1,3,2
75982,0.942078099,0.826367298,1,2,1
75983,1.620329175,0.721057137,1,3,7
75984,1.320400843,0.917883484,4,2,1
75985,0.917612171,1.162292587,1,3,1
75986,1.591292325,0.68133063,3,3,1
75987,1.136637894,0.771132817,1,2,7
75988,1.615694044,0.851874663,4,2,7
75989,1.070585673,0.976738113,3,1,6
75990,1.609436542,0.814671851,1,2,7
75991,1.644602448,0.856092681,1,2,7
75992,1.471319428,1.071101563,1,2,1
75993,0.769645627,1.679867693,3,3,7
75994,1.212981258,1.181246307,1,3,1
75995,1.418937638,1.047452066,1,2,1
75996,1.131414133,1.107936558,1,3,9
75997,1.928217409,0.531563326,3,9,2
75998,1.796201681,1.025702493,1,2,1
75999,0.880179193,1.714662404,1,2,7
76000,0.81220398,1.192759484,1,3,7
76001,1.380798625,1.158945489,1,2,1
76002,1.229349126,1.0116537,1,3,1
76003,1.600675234,0.922334226,1,1,3
76004,1.504950785,0.938308854,1,4,6
76005,1.956261835,0.897492329,1,2,3
76006,1.841749578,0.619781308,1,2,7
76007,1.418902149,0.976120677,1,3,7
76008,1.819871099,0.634085389,1,2,1
76009,1.581621568,0.785325421,3,3,1
76010,1.640925753,1.0595948,1,4,3
76011,1.444075508,1.198945774,3,2,7
76012,1.421236085,0.959610241,1,2,7
76013,1.915320464,0.635433991,1,3,1
76014,1.588505761,0.782693489,1,1,7
76015,1.663938795,1.171964076,1,2,1
76016,1.000331397,1.225541834,1,3,1
76017,1.531500038,1.066569501,1,5,1
76018,1.495167374,0.996533841,1,2,1
76019,1.84983549,0.761154151,1,2,7
76020,1.295781216,1.009199239,1,2,1
76021,2.213246828,0.593742244,1,2,7
76022,1.277468728,0.999807713,1,2,7
76023,1.724417649,0.704007721,3,2,2
76024,1.215229132,1.067628833,1,2,8
76025,2.020766674,0.645232374,1,1,1
76026,1.808270955,1.120170665,1,3,1
76027,1.200357315,1.475756795,1,2,7
76028,1.399779422,0.962699477,1,2,1
76029,1.135764413,1.097981908,3,2,3
76030,1.873855644,0.672034948,1,2,1
76031,1.476698651,0.816078401,1,3,7
76032,1.752359522,0.563732647,1,3,1
76033,1.520179065,0.971772058,1,2,2
76034,1.60054699,0.749229135,1,3,1
76035,1.065142717,1.308817746,3,13,1
76036,1.300615871,0.919883698,3,9,5
76037,1.647507879,0.841431432,3,2,5
76038,1.270840837,1.020267207,1,1,1
76039,1.872817523,0.725353753,4,2,7
76040,1.406746586,1.104515163,1,2,1
76041,1.245657823,1.031044689,1,9,10
76042,1.497596043,0.608787679,1,3,7
76043,1.353848844,0.824953556,1,3,7
76044,1.457866815,0.963041774,1,2,1
76045,1.260190725,1.091856185,3,4,1
76046,1.699893726,0.860521686,3,5,1
76047,1.056764353,1.385183603,3,2,1
76048,1.03902672,1.441509827,5,3,1
76049,1.741831073,0.841468741,1,2,1
76050,1.256056854,0.982853192,1,2,1
76051,1.323279724,0.996951304,1,1,7
76052,1.448350509,1.138714256,1,3,1
76053,1.289582241,1.214139366,1,2,5
76054,1.256962631,0.989280402,1,3,2
76055,1.267200952,1.055066265,1,5,3
76056,1.84638619,0.718776911,1,1,4
76057,1.594203543,0.944940671,1,3,1
76058,2.399215506,0.571971999,1,2,7
76059,1.065543067,1.409198809,3,3,1
76060,1.00278367,1.209557829,1,2,7
76061,2.412686024,0.505675072,1,2,1
76062,1.137205039,1.021007537,3,2,6
76063,1.709178811,0.615966968,1,3,1
76064,1.388563584,1.103516369,1,5,1
76065,1.68146542,0.988782212,1,2,7
76066,1.791704311,0.749760099,1,1,1
76067,1.257993242,1.177323532,3,3,7
76068,1.26037535,0.956839955,1,2,7
76069,1.243358946,0.975981492,1,2,1
76070,2.041019093,0.710311808,1,3,1
76071,1.436142694,0.850158312,3,2,6
76072,1.236263574,0.976337565,1,4,7
76073,1.362960878,1.16027237,3,3,7
76074,1.141549293,0.910508769,1,2,7
76075,1.671832772,0.782296684,3,3,1
76076,1.565504607,0.791725111,3,2,1
76077,1.36804557,0.860627898,3,2,6
76078,1.626591498,0.894689579,1,13,7
76079,1.118328283,1.186300805,1,7,1
76080,2.166313619,0.718466263,1,2,5
76081,0.962293641,1.054947854,5,2,7
76082,1.11653631,1.387174032,3,4,1
76083,1.568785798,0.728707704,1,2,1
76084,1.119418889,1.39274802,1,1,7
76085,1.650181078,0.672310931,1,2,1
76086,1.294150288,0.937599566,1,4,3
76087,1.376426377,0.983649551,3,3,7
76088,1.514541823,1.049559792,1,2,1
76089,1.307362777,0.961761404,1,2,1
76090,0.843308507,1.450512668,1,2,3
76091,1.490841695,0.948054062,2,2,1
76092,1.404639679,0.98908928,3,3,1
76093,1.367736683,1.320012866,1,2,1
76094,1.905553593,0.652856996,1,2,7
76095,1.448775898,0.942646821,3,3,1
76096,1.241962521,1.09601669,1,2,1
76097,1.410472506,0.80823509,1,2,1
76098,1.531196304,0.572228179,1,2,7
76099,1.298479076,1.229926283,1,2,1
76100,0.954878262,1.188728823,1,2,7
76101,1.163993941,1.112523077,1,2,1
76102,1.389243545,0.867035586,1,3,1
76103,1.011644048,1.230349887,1,13,7
76104,1.718134731,0.837789796,3,12,6
76105,1.752414801,0.779279344,1,2,1
76106,1.264682256,0.906244568,1,2,7
76107,1.213680745,1.103983868,3,2,6
76108,1.377281544,1.159484733,1,1,1
76109,1.327476125,1.176853179,1,3,7
76110,1.077736346,1.432091068,1,3,1
76111,1.21364635,0.93633588,1,2,1
76112,1.47228956,0.799855013,1,2,7
76113,1.170996572,1.118039246,3,2,7
76114,1.587523045,0.696526835,1,2,7
76115,1.534858867,1.164605119,1,1,1
76116,1.675480989,0.716721396,1,2,7
76117,1.72044949,0.706795525,1,2,1
76118,1.669053868,0.894537449,3,2,1
76119,1.312155368,1.192958578,3,2,7
76120,1.106030654,1.155701424,1,2,7
76121,0.820472822,1.491877089,1,2,7
76122,2.011275659,0.726220512,3,2,6
76123,1.142395584,1.637957869,1,2,7
76124,1.002595131,1.350320825,1,3,7
76125,1.76724631,0.990919492,3,1,1
76126,1.324200202,1.036711726,1,2,1
76127,2.675036503,0.736178469,1,3,1
76128,1.503043897,0.895520601,1,2,7
76129,1.878201349,0.775383272,1,3,2
76130,1.155938348,1.301894632,1,3,1
76131,1.27519594,1.19772234,2,2,6
76132,1.980090705,0.752171819,1,2,1
76133,1.527696683,0.858675138,1,4,1
76134,1.130420352,1.332928924,1,3,7
76135,1.023244191,1.134466919,1,3,7
76136,1.33647634,0.982429848,1,2,1
76137,1.314808859,1.152157358,1,2,7
76138,1.218031108,1.010193538,1,2,1
76139,1.777827623,0.725394591,1,2,1
76140,1.267906876,1.091782418,1,2,1
76141,1.166232826,1.189757132,1,2,7
76142,2.215013457,0.581274422,1,2,1
76143,1.391527688,1.210581544,3,2,6
76144,1.034368691,0.824030255,1,2,8
76145,1.088810308,1.105698931,1,3,7
76146,1.154814371,1.221845027,1,3,7
76147,1.293358405,0.902864407,3,3,7
76148,1.680455263,0.530546184,1,2,1
76149,2.15949498,0.560842165,1,9,1
76150,1.066842848,1.462273479,1,9,5
76151,2.240586013,0.439693956,1,2,7
76152,1.291724195,1.010348086,1,2,1
76153,2.243934457,0.536276907,2,3,1
76154,1.696867767,0.749989013,1,2,7
76155,0.840487561,0.746425303,1,2,1
76156,1.467950437,0.653973446,1,2,2
76157,1.728186449,0.675112562,1,1,3
76158,1.051142635,1.317401208,1,2,7
76159,1.422160727,0.897489831,1,2,1
76160,1.120290363,1.172618014,1,2,7
76161,1.417171206,1.103926235,1,3,1
76162,1.254355123,1.238516815,1,2,7
76163,1.254211172,1.12200478,3,2,1
76164,1.731764767,0.501753443,1,3,1
76165,1.251739597,1.06253183,1,2,7
76166,1.59423241,0.790938793,1,3,7
76167,1.27686535,1.121575777,1,3,1
76168,1.749552391,0.866224165,4,2,1
76169,2.100725093,0.783896271,1,2,1
76170,0.905200626,1.577074971,3,3,2
76171,1.81011435,0.658808154,1,2,7
76172,1.088766366,1.497263543,1,2,1
76173,1.654324171,0.747470918,3,2,1
76174,1.256111512,1.055686214,1,3,1
76175,1.32086233,0.948072207,3,3,1
76176,1.377135847,0.96879664,1,2,7
76177,1.442719959,1.044883427,3,18,8
76178,1.281838514,1.050581623,1,2,2
76179,1.519402997,0.909493538,1,18,8
76180,1.183086651,1.026811144,3,2,6
76181,1.134597358,1.196632841,1,3,1
76182,1.260229005,1.022225692,3,2,6
76183,1.730396196,0.790581401,1,2,1
76184,1.831877398,0.747920304,1,1,2
76185,1.547837047,1.304683614,1,2,1
76186,2.250544598,0.655354927,1,2,7
76187,1.092297137,1.172244337,1,2,1
76188,1.768914939,0.777139187,1,2,5
76189,1.606980737,0.719787169,1,2,7
76190,1.214872318,1.112452046,1,1,7
76191,0.75395126,1.795473577,1,2,7
76192,0.820365753,1.560752511,1,2,7
76193,1.156079322,1.021546276,3,4,7
76194,1.196054529,1.021026121,1,2,1
76195,1.819165143,0.974208732,3,2,1
76196,1.718213519,0.644777181,1,2,1
76197,1.548305692,0.81407924,1,2,7
76198,1.33785194,1.078750408,1,2,1
76199,1.844261084,0.759521527,1,2,7
76200,1.282459693,1.309376118,1,3,2
76201,1.832420667,0.996245321,1,4,3
76202,1.640117042,0.725804401,1,2,2
76203,0.858489204,1.565670407,1,3,1
76204,1.712533469,0.78951518,3,2,1
76205,1.712984144,0.736004521,1,2,1
76206,2.138216303,0.519477649,3,2,1
76207,1.586793525,0.739704404,1,4,1
76208,1.135171362,1.107885548,1,2,7
76209,1.981812575,0.79923212,1,2,1
76210,1.260783369,0.94626953,1,2,7
76211,1.025205145,1.303637951,3,4,7
76212,1.597947097,0.762123293,1,2,1
76213,1.561002852,0.801991117,1,2,7
76214,1.730210662,0.607888011,1,2,7
76215,1.539036335,0.831419489,1,2,1
76216,1.050348494,1.001342907,1,2,7
76217,1.501673375,0.674978458,1,2,6
76218,1.316292872,1.035861367,1,2,1
76219,1.550655347,0.784722231,3,2,1
76220,1.590043444,0.681270848,3,2,6
76221,1.483523344,1.14057498,1,2,7
76222,1.641808045,0.694041577,1,1,7
76223,1.330430749,1.029547957,1,3,7
76224,1.552130707,0.755282687,1,5,1
76225,1.523020086,0.816595284,1,3,2
76226,1.194954134,0.981451239,1,3,2
76227,1.112705101,1.211566594,1,3,1
76228,1.193531251,0.9344282,1,2,1
76229,1.747789834,0.77952112,1,2,1
76230,1.263844343,1.174177308,1,3,7
76231,1.189906749,0.995913159,3,3,1
76232,1.395256625,0.854407457,1,2,2
76233,1.488563083,0.72580994,1,1,3
76234,1.561669792,0.963925745,1,2,1
76235,0.950086937,1.267921706,1,13,1
76236,0.870260887,1.660944596,1,9,5
76237,1.185210108,0.95153793,1,2,7
76238,1.085890504,1.287367076,1,2,7
76239,1.260199328,0.980986732,1,3,1
76240,1.634524801,0.86242227,1,2,7
76241,1.146849943,0.79587379,1,2,7
76242,1.066263526,1.162492771,1,5,1
76243,1.327570817,1.13280078,1,2,1
76244,1.16831608,0.987847644,1,2,7
76245,1.786728599,0.775457258,1,2,1
76246,1.080032493,1.177640984,1,3,3
76247,1.27424062,0.963892377,1,3,1
76248,1.24212575,1.020457131,1,4,3
76249,1.376532414,0.934804878,2,2,1
76250,1.041983739,1.777068886,1,2,1
76251,1.328486252,1.004542953,1,3,7
76252,2.191066543,0.715353262,1,3,2
76253,1.68397032,1.504505366,1,1,1
76254,1.26588757,0.852361434,1,1,1
76255,1.18914908,1.04548956,1,3,1
76256,1.421458871,0.876345892,3,2,6
76257,1.102991281,1.299849057,1,2,1
76258,1.469418939,0.947200509,1,3,1
76259,1.892931705,0.623693132,1,2,1
76260,1.752186447,0.922028027,1,3,1
76261,1.141300464,0.857467872,2,2,6
76262,1.226569933,1.277855795,1,1,1
76263,1.315733155,0.832505581,1,3,2
76264,1.336482243,1.002876869,1,2,6
76265,1.077754871,0.849724174,1,2,1
76266,1.153980239,1.179014,3,2,1
76267,1.149267342,0.948220026,1,4,3
76268,2.438595252,0.252135035,1,3,1
76269,2.643261568,0.572955737,1,4,4
76270,1.455096657,0.619689817,1,2,1
76271,1.551809341,0.788425539,1,2,2
76272,2.128582057,1.483169715,1,11,1
76273,2.348411296,0.961736321,1,5,7
76274,1.410351334,1.496277135,1,5,1
76275,2.145042205,1.407383833,1,9,5
76276,1.327526195,1.782446134,1,9,5
76277,2.211519595,1.215173623,1,6,10
76278,1.576326056,1.797782526,1,3,1
76279,3.58728867,0.935536305,1,2,1
76280,1.456311675,2.047769216,1,2,7
76281,1.885827083,1.641905664,1,2,1
76282,1.417864914,2.396582073,1,2,1
76283,1.598462866,1.766900038,1,6,5
76284,1.476539614,1.724899537,3,2,7
76285,1.832245767,1.481646209,1,2,1
76286,2.465266343,1.30224186,1,11,1
76287,1.328545442,2.091434082,1,14,5
76288,1.458947426,1.511355949,1,1,7
76289,1.215687006,1.789395866,1,9,6
76290,1.072527287,2.413290215,1,2,1
76291,1.40505716,1.953405558,1,9,5
76292,2.418838137,1.266516292,1,6,6
76293,1.24485709,2.661818303,3,2,1
76294,1.796604979,0.941164974,1,9,5
76295,1.27974021,1.988463635,1,6,7
76296,3.115115115,1.006062397,1,2,7
76297,2.196470891,0.712651784,1,9,5
76298,1.857038422,1.616394338,1,3,6
76299,2.031540641,1.422318094,1,6,5
76300,1.390904152,1.941147267,1,2,1
76301,1.546217272,1.474319028,1,11,2
76302,1.975734337,1.527831106,3,2,1
76303,1.127980464,2.250727757,1,14,7
76304,2.402111439,0.99847583,1,2,1
76305,1.339648378,1.902030897,1,2,7
76306,2.009598457,1.621301636,1,2,1
76307,1.911664465,1.791078567,1,9,7
76308,1.788007004,1.317451605,1,9,5
76309,2.427295975,1.060497474,1,6,1
76310,1.321894121,1.772927695,1,5,1
76311,2.714943045,1.018252977,1,5,1
76312,1.229024875,1.891109364,1,2,5
76313,1.971159285,1.586410176,1,6,1
76314,2.382195239,1.091241584,1,6,5
76315,1.701000619,0.958416366,1,6,5
76316,1.593867726,1.752864212,1,5,2
76317,1.155380028,2.683110251,1,2,1
76318,1,1,1,1,1
76319,2.664203943,1.00152193,1,5,5
76320,2.903194715,0.749208344,1,6,1
76321,1.415667822,1.803828409,1,3,5
76322,1.076659879,1.418217663,3,3,5
76323,1.424516989,2.758868145,1,6,1
76324,1.980504867,2.314217712,3,6,1
76325,2.250522056,1.278151598,1,2,1
76326,2.0837668,1.519011512,1,9,1
76327,1.807136444,0.96737971,1,8,3
76328,1.969735891,1.029454953,1,3,6
76329,1.14895341,1.448112445,3,2,6
76330,2.971822213,1.079420963,1,2,2
76331,1.386436111,1.080995609,4,6,6
76332,1.226952091,1.356810979,1,3,6
76333,1.187429074,1.355045246,1,13,1
76334,2.366829972,1.04073059,3,2,1
76335,1.789023247,0.938397869,1,3,6
76336,1.244699506,1.76825977,2,2,2
76337,1.424810382,0.814617494,1,2,6
76338,2.039316856,0.986872442,3,13,1
76339,1.693124005,0.968050846,1,11,6
76340,1.877325559,0.925145973,3,2,10
76341,1.527547483,0.757814289,3,11,6
76342,0.969268527,1.89096268,1,2,6
76343,1.505916242,1.33225786,1,2,7
76344,2.350376613,0.894790388,1,12,1
76345,0.894207595,1.524646764,3,9,6
76346,1.184698168,1.766089045,1,2,1
76347,1.297137152,1.002279068,3,6,6
76348,2.035107094,0.994829683,1,9,2
76349,1.722399325,1.5106196,1,15,6
76350,1.87124204,1.169369037,1,4,3
76351,1.412215109,1.644636022,1,9,6
76352,1.196061752,1.892242156,1,3,2
76353,2.415838681,0.911292432,1,9,1
76354,1.744652533,1.014318117,2,3,2
76355,1.731399518,1.254054568,3,9,6
76356,2.352603067,0.685827455,3,9,1
76357,1.398140681,1.272977067,3,2,1
76358,2.80275424,0.812984371,1,8,4
76359,2.313414022,0.705293279,1,2,1
76360,1,1,1,2,6
76361,2.503531404,0.851206116,3,2,1
76362,1.676980823,1.419860745,1,2,2
76363,1.91101958,0.991560941,1,3,2
76364,1.3,1.2,1,5,6
76365,2.198195247,0.747671636,1,3,2
76366,2.202172209,0.930319044,1,9,1
76367,1.463461529,1.575662103,1,3,1
76368,1.748426131,1.120837597,1,8,6
76369,1.5,1,1,2,1
76370,1.871368506,1.178475042,4,2,2
76371,1.280678077,0.819258293,3,2,1
76372,1.648500487,0.823631757,3,4,6
76373,1.059332108,0.898552311,3,4,1
76374,1.351125872,0.895085707,3,2,1
76375,1.171171907,0.811717375,3,5,7
76376,1.552573606,0.637846125,3,2,2
76377,1.347199402,0.72247778,3,2,2
76378,1.046431141,0.837229433,2,2,6
76379,1.700012369,0.467683621,2,5,6
76380,1.346963464,0.692345695,3,2,1
76381,1.332783457,0.728935926,3,5,1
76382,1.829750812,0.739309938,3,2,1
76383,1.302522791,0.82358855,3,2,6
76384,1.63984978,0.540934976,2,2,6
76385,0.738750258,1.538386177,3,2,1
76386,0.920243509,1.312748007,3,5,6
76387,1.709947749,0.585029292,3,2,6
76388,1.5041726,0.797786152,3,2,1
76389,1.345355143,0.765487998,3,2,1
76390,1.052340184,0.994432596,1,2,1
76391,1.398343681,0.681854038,3,2,1
76392,0.918650874,1.07872618,2,2,2
76393,1.494851872,0.786321363,3,2,6
76394,1.050081556,0.945152839,3,2,2
76395,1.258608993,0.735191261,3,2,1
76396,1.473495177,0.568710057,3,2,6
76397,1.165509455,0.885801043,3,2,1
76398,1.10205069,1.093403402,2,2,1
76399,1.618796971,0.685404638,3,2,1
76400,0.986476185,0.873704372,3,1,6
76401,1.595714615,0.671684879,3,14,7
76402,1.383729328,0.801248985,3,3,1
76403,1.147207904,0.97731858,3,2,6
76404,1.189253546,1.091201508,3,3,6
76405,1.078302089,0.862607099,3,2,6
76406,1.189629497,0.827178694,3,8,3
76407,1.779286183,0.558088357,3,2,1
76408,1.108861872,0.943691422,2,2,1
76409,1.030132,0.867074403,3,2,1
76410,1.571614394,0.601286071,3,5,6
76411,1.670654647,0.709921935,2,2,2
76412,1.195389985,0.940410271,3,2,1
76413,1.114522214,0.701010413,3,5,1
76414,1.146712309,0.899306763,1,3,1
76415,1.480487802,0.730494617,3,2,1
76416,1.613561583,0.973729358,1,2,1
76417,1.147356682,0.682128409,2,2,1
76418,1.344126364,0.655401696,2,2,1
76419,1.18675168,1.040932437,2,2,1
76420,1.21484453,0.800723493,3,2,1
76421,1.459160127,0.781366528,3,2,2
76422,1.177485136,0.836641866,2,2,1
76423,1.634052469,0.650098391,3,9,6
76424,1.413845432,0.672338571,2,2,2
76425,1.073361206,0.774593272,3,4,3
76426,1.560134228,0.45022896,3,2,2
76427,1.509599318,0.55640709,1,2,6
76428,0.653511353,1.090546764,5,2,6
76429,1.490315783,0.662927014,3,2,2
76430,1.305116983,0.621434047,3,2,1
76431,1.364975718,0.692696173,3,2,1
76432,1.52313454,0.572365774,3,2,2
76433,1.321837347,0.697505472,3,2,6
76434,1.02497175,0.85830795,3,2,2
76435,1.597234543,0.675036937,3,2,1
76436,1.131120886,0.835377795,3,2,6
76437,1.465649493,0.629043418,2,2,1
76438,1.285203238,0.768476543,2,2,1
76439,1.428308076,0.593544146,3,2,6
76440,1.34705714,0.827419043,3,2,1
76441,1.453018692,0.556694902,3,21,11
76442,1.381457745,0.66102187,3,2,2
76443,1.184178397,0.829587043,2,2,2
76444,1.344203436,0.615884813,3,2,1
76445,0.649466042,1.667677364,3,2,1
76446,1.062806744,0.925356811,3,2,6
76447,1.457802672,0.627683357,3,2,1
76448,1.775805543,0.558460259,3,2,1
76449,1.056376908,1.123288478,2,2,6
76450,1.186825039,0.6296168,1,5,1
76451,1.535707929,0.761112836,3,2,1
76452,1.540805254,0.659476985,2,2,2
76453,1.184465533,0.768927955,3,2,1
76454,1.420519081,0.648279724,2,2,1
76455,1.561759238,0.828805302,3,2,1
76456,1.626930451,0.550959213,2,2,1
76457,1.512837908,0.749139552,1,2,6
76458,1.116703918,0.909461564,5,2,6
76459,1.377426649,0.758787447,2,2,2
76460,0.949488935,1.157394011,2,2,6
76461,1.020065875,0.997803624,1,2,2
76462,1.704780055,0.551005899,1,2,6
76463,1.601366463,0.621701304,1,2,2
76464,1.379613331,0.83490518,3,2,1
76465,1.269879095,0.84521555,1,5,1
76466,1.168442838,0.769450248,3,2,2
76467,1.584965443,0.729685004,2,2,1
76468,1.317295114,1.030915913,2,2,1
76469,1.467092129,0.696374637,3,2,2
76470,1.107920307,0.787689149,2,2,1
76471,1.64991612,0.724338332,3,2,2
76472,0.913009121,1.018094602,5,2,6
76473,1.704348481,0.759672768,2,2,1
76474,1.650218247,0.58460342,3,2,6
76475,1.610033277,0.581520367,3,2,6
76476,1.542395516,0.580022924,3,3,6
76477,1.344461988,0.89286554,3,2,1
76478,1.415002675,0.656577936,1,2,2
76479,1.289012258,0.614067466,2,2,6
76480,1.480829277,0.675774424,3,2,1
76481,1.036212918,0.98646828,2,2,6
76482,1.20929779,0.976344005,3,2,1
76483,1.533749969,0.500241161,3,2,1
76484,1.008281842,0.868816833,3,2,2
76485,1.00299896,0.959760541,1,2,2
76486,1.335627534,0.949852897,2,2,2
76487,0.956959476,1.298893904,2,2,2
76488,1.990924784,0.76430668,1,5,6
76489,1.034327743,0.966763488,2,2,1
76490,0.919122592,1.007038867,3,5,5
76491,1.130901243,1.058951347,2,2,2
76492,1.520595329,0.795771691,3,2,2
76493,1.706994313,0.498447302,3,2,1
76494,1.376899547,0.878280883,2,2,6
76495,1.364739473,0.707638991,3,8,3
76496,1.212768168,0.890248135,3,3,1
76497,1.34935967,0.861528156,3,2,1
76498,1.025044323,0.973754405,5,5,6
76499,1.18514772,0.884797664,3,2,2
76500,1.391562276,0.574088689,5,2,2
76501,1.283768304,0.603231721,1,5,1
76502,1.038194165,0.909323027,1,2,1
76503,1.277451134,0.728424867,3,2,1
76504,1.239062834,0.795176297,2,2,1
76505,1.116741446,0.959527138,1,2,6
76506,1.728830251,0.586838708,3,2,1
76507,1.269061561,0.915152212,2,18,1
76508,1.733922892,0.57140012,3,3,1
76509,1.16983308,0.859547095,5,2,6
76510,1.402899402,0.663919289,3,2,1
76511,1.309486366,0.750783731,3,2,1
76512,1.433793621,0.836151494,2,2,2
76513,1.715125062,0.538773662,2,2,1
76514,1.15689693,1.066527887,2,2,1
76515,1.331885276,0.796699211,2,14,6
76516,1.38372367,0.785798987,1,2,6
76517,1.233403578,0.629755073,3,2,1
76518,1.4299176,0.669202417,2,2,6
76519,1.076651116,0.927174228,3,2,1
76520,0.998147943,1.060398137,3,2,1
76521,1.462355882,0.683603392,3,2,2
76522,1.350244148,0.855157533,3,2,1
76523,1.058838719,0.942499995,3,2,2
76524,1,1,3,2,1
76525,1.175906341,1.002327692,1,2,2
76526,1.172579225,1.088977709,3,5,2
76527,1.299781682,0.854973269,3,2,1
76528,1.273873108,0.948549584,2,9,5
76529,1.464456794,1.248861688,1,2,1
76530,0.794935295,2.828812204,1,2,1
76531,2.03423273,0.74696759,5,5,6
76532,1.322572991,1.531416592,1,3,1
76533,1.446954296,1.287287914,1,2,1
76534,1.076891864,1.515317012,1,2,1
76535,1.991220374,0.87598807,1,2,6
76536,2.371972586,0.963108748,5,2,6
76537,1.256250059,1.539576746,1,2,1
76538,1.04119633,1.655165074,5,2,1
76539,1.178396859,1.453376493,1,2,1
76540,1.21301428,1.736316731,1,2,1
76541,1.313140341,1.665783598,1,2,6
76542,2.293081716,0.841364256,1,3,1
76543,2.286838691,0.831636367,1,2,1
76544,1.234137356,1.434983688,1,5,7
76545,1.144510112,1.493356895,1,2,1
76546,1.626079043,0.955189914,1,4,3
76547,1.760377133,0.85377617,1,3,7
76548,1.803141671,0.959278053,1,4,3
76549,1.29419351,1.359990716,1,2,7
76550,1.391744314,1.152290968,1,2,1
76551,1.323340571,1.257647301,1,2,1
76552,1.398487674,1.372284095,1,4,8
76553,1.311479524,1.569633848,1,9,5
76554,1.821068592,1.145364294,1,3,1
76555,1.974302212,0.64117048,1,3,1
76556,1.460488164,1.530179134,1,2,5
76557,1.577019791,1.558437509,5,9,5
76558,1.417234738,1.437726044,1,2,1
76559,2.07130229,0.656500939,1,1,2
76560,1.30102255,1.603314427,1,3,1
76561,1.777436505,1.092973539,1,3,1
76562,1.451044164,1.254706016,1,2,1
76563,1.708719998,1.245341359,1,3,7
76564,1.44452466,1.257631895,1,3,1
76565,1.499993693,1.318671019,5,3,5
76566,0.984993318,1.872206346,1,2,1
76567,1,1,1,2,7
76568,1.612457907,1.075162671,1,5,1
76569,1.232658668,1.770965579,1,3,7
76570,1.743371254,1.018428765,1,2,1
76571,0.692566306,1.900525327,5,2,1
76572,0.516288761,3.732796861,1,1,1
76573,0.811721788,2.380542552,1,2,1
76574,1.225644959,2.108706686,5,9,5
76575,1.797427613,1.05503801,1,3,1
76576,1.474228143,1.329799495,1,3,1
76577,2.495121594,0.793441,5,4,3
76578,1.476519845,1.06668821,1,2,1
76579,1.88661788,0.903902425,1,5,1
76580,1.030394633,1.700607936,1,2,1
76581,1.644911648,1.127689939,1,2,7
76582,1.297407182,1.416335486,1,3,7
76583,1.817892526,1.061471643,1,2,1
76584,1.753984619,1.179631558,1,2,7
76585,1.475700893,1.323465614,1,3,5
76586,1.682670255,1.287109903,5,2,6
76587,1.197480315,1.446178035,1,2,1
76588,1.856159492,0.909355062,4,4,1
76589,1.318316005,1.44190997,1,2,3
76590,1.345359685,1.650772037,1,3,7
76591,0.795896928,2.083428232,1,3,7
76592,1.400347426,1.560105875,1,2,1
76593,1.673766719,0.991498757,1,2,1
76594,3.340520517,0.408510007,1,2,7
76595,1.712562297,1.062197402,1,5,7
76596,1.928070328,1.039087971,1,4,7
76597,2.082924902,1.055411579,1,2,7
76598,1.904290116,0.765263436,1,5,7
76599,0.916357055,2.086901332,1,2,7
76600,1.99122852,0.770490427,5,5,5
76601,1.363838898,1.289373564,1,2,6
76602,2.314250641,0.780115426,1,2,1
76603,1.441781269,1.639494682,1,2,1
76604,1.32756632,1.491479223,1,2,1
76605,1.875337778,0.795331167,1,2,1
76606,1.370314968,1.509442687,1,2,1
76607,1.144086725,1.736312013,1,3,6
76608,2.461368738,1.212637043,1,2,6
76609,1.521169652,2.156994162,1,5,6
76610,0.18801563,3.020736652,1,2,2
76611,1.77262275,0.786005807,1,3,1
76612,0.761606135,2.421925906,1,3,6
76613,1.734145035,0.823253003,1,2,1
76614,0.945723697,1.915434627,1,2,1
76615,1.325750531,1.404132989,1,16,6
76616,1.245295798,1.435948047,1,9,5
76617,1.409217512,1.16852315,2,6,2
76618,1.220089652,0.921447774,2,2,1
76619,1.487985871,1.083936134,1,2,1
76620,1.693960076,1.06382823,3,6,1
76621,1.435616739,1.162005901,3,2,1
76622,1.054983988,1.136306078,1,2,1
76623,1.495104965,1.210500321,4,2,1
76624,1.555548089,1.555548089,1,2,6
76625,1.844073996,1.220225791,1,9,5
76626,2.611447194,1.115091402,4,9,5
76627,2.093891032,1.324440285,4,9,5
76628,1.922199036,0.999031903,1,2,1
76629,1.584876259,1.507295287,1,8,5
76630,1,1,1,2,1
